nitrogen,phosphorus,potassium,ph,humidity_avg,temp_avg,precip_avg,target_crop,region_city
0.2283,13.0,141.0,5.1,10.23500000175,24.9575,7.64500000075,wheat,Fès-Meknès
0.1602,3.0,143.0,5.1,10.23500000175,24.9575,7.64500000075,wheat,Tadla
0.1611,6.0,173.0,5.5,10.23500000175,24.9575,7.64500000075,wheat,Tadla
0.1428,4.0,142.0,5.2,10.23500000175,24.9575,7.64500000075,wheat,Fès-Meknès
0.1655,8.0,796.0,6.0,10.23500000175,24.9575,7.64500000075,wheat,Gharb
0.1295,1.0,178.0,5.6,10.23500000175,24.9575,7.64500000075,wheat,Tadla
0.2575,4.0,102.0,5.7,10.23500000175,24.9575,7.64500000075,wheat,Fès-Meknès
0.4024,4.0,93.0,5.5,10.23500000175,24.9575,7.64500000075,wheat,Tadla
0.2017,2.0,117.0,5.3,10.4725,27.3066666675,6.0766666665,wheat,Fès-Meknès
0.1185,4.0,210.0,6.0,10.4725,27.3066666675,6.0766666665,wheat,Tadla
0.21,3.0,206.0,5.39,10.4725,27.3066666675,6.0766666665,wheat,Fès-Meknès
0.1617,4.0,255.0,5.3,11.013333334,28.431666665,6.71833333325,wheat,Tadla
0.11,2.95,247.0,5.55,11.013333334,28.431666665,6.71833333325,wheat,Fès-Meknès
0.1917,2.0,251.0,4.9,10.435833335,25.3275,7.538333334,wheat,Fès-Meknès
0.1566,1.0,295.0,5.5,9.474999999,24.6325,5.37166666575,wheat,Gharb
0.0942,0.5,175.0,5.5,10.435833335,25.3275,7.538333334,wheat,Fès-Meknès
0.1542,1.0,112.0,5.2,10.435833335,25.3275,7.538333334,wheat,Gharb
0.119,2.0,186.0,5.1,10.435833335,25.3275,7.538333334,wheat,Fès-Meknès
0.23,222.659,425.639,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,11.195,467.45,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Tadla
0.23,16.941,439.016,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Fès-Meknès
0.23,244.957,938.826,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Tadla
0.23,7.125,436.342,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,4.934,370.491,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Fès-Meknès
0.23,12.018,376.225,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Fès-Meknès
0.23,4.542,399.003,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Fès-Meknès
0.23,7.189,405.928,7.45,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,4.895,342.196,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Fès-Meknès
0.23,5.277,336.57,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,11.946,287.134,7.45,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,5.382,356.224,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Tadla
0.23,6.714,158.933,7.45,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,11.358,298.857,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Tadla
0.23,3.829,232.399,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,1.906,220.383,5.21,10.0241666665,25.1783333325,5.710833332499999,wheat,Fès-Meknès
0.23,2.71,303.455,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,17.886,300.127,6.2,10.0241666665,25.1783333325,5.710833332499999,wheat,Fès-Meknès
0.23,1.887,255.608,5.47,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,8.739,323.325,6.2,10.0241666665,25.1783333325,5.710833332499999,wheat,Tadla
0.23,1.304,300.355,5.92,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,5.172,258.539,6.2,10.0241666665,25.1783333325,5.710833332499999,wheat,Fès-Meknès
0.23,8.757,340.74,6.2,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,10.321,236.039,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Tadla
0.23,3.196,301.418,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,13.31,502.668,5.81,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,8.283,394.159,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Tadla
0.23,10.169,250.529,6.21,10.0241666665,25.1783333325,5.710833332499999,wheat,Tadla
0.23,3.928,210.375,6.11,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,7.169,82.392,6.2,10.0241666665,25.1783333325,5.710833332499999,wheat,Fès-Meknès
0.23,2.629,139.087,6.5,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,3.853,220.639,5.62,10.0241666665,25.1783333325,5.710833332499999,wheat,Tadla
0.23,2.279,230.254,5.62,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,25.896,486.692,5.92,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,34.853,200.908,5.07,10.0241666665,25.1783333325,5.710833332499999,wheat,Tadla
0.23,1.034,192.76,6.07,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,5.256,210.819,5.97,10.0241666665,25.1783333325,5.710833332499999,wheat,Fès-Meknès
0.23,7.318,213.194,5.81,10.0241666665,25.1783333325,5.710833332499999,wheat,Tadla
0.23,3.039,262.333,5.03,10.0241666665,25.1783333325,5.710833332499999,wheat,Fès-Meknès
0.23,1.156,175.938,5.98,10.0241666665,25.1783333325,5.710833332499999,wheat,Gharb
0.23,89.656,332.655,5.45,10.0241666665,25.1783333325,5.710833332499999,wheat,Fès-Meknès
0.23,21.227,205.009,5.41,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,4.209,114.962,5.31,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.23,61.875,336.864,6.17,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,18.059,288.342,6.12,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.23,6.29,185.732,5.81,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.2621,3.0,241.0,6.0,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.1723,6.0,369.0,6.8,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.23,13.315,279.491,5.7,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.1688,3.0,337.0,6.8,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.2094,6.0,429.0,6.1,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.2837,6.0,376.0,5.8,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.23,5.904,112.227,5.93,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.23,4.553,187.733,5.59,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.2227,21.0,405.0,6.0,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.2418,3.0,164.0,6.2,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.1994,6.0,343.0,6.0,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.2437,5.0,270.0,6.0,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.23,159.0,533.0,6.1,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.2062,7.0,165.0,6.0,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.23,252.69,633.449,5.67,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.2834,6.0,238.0,5.9,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.2513,5.0,378.0,6.2,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.2265,34.0,342.0,6.5,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.259,6.0,262.0,5.9,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.23,56.332,282.352,6.05,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.23,23.634,111.308,5.71,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.1454,7.0,533.0,6.7,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.2081,4.0,431.0,6.5,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.2578,5.0,197.0,5.9,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.23,6.594,363.578,5.12,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,40.638,255.45,5.49,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.2596,105.0,553.0,5.7,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.23,52.808,145.874,5.71,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.2094,2.0,387.0,6.6,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.1947,10.0,501.0,6.7,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.23,131.582,520.43,5.98,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,1.99,257.324,5.45,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.23,10.772,114.228,5.69,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.23,104.16,213.863,5.71,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.1628,7.0,345.0,6.1,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.227,5.0,281.0,6.2,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.2779,2.0,305.0,5.8,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.1642,7.0,367.0,6.2,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.1417,2.0,395.0,7.1,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.2453,4.0,354.0,6.2,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.23,5.999,152.605,6.24,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.1506,13.0,390.0,5.6,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.3693,3.28,60.769,6.34,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.1609,10.0,500.0,5.9,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.2104,6.0,476.0,6.1,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.201,5.0,360.0,6.2,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.2347,84.0,467.0,5.7,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.23,8.383,115.593,6.05,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.23,4.022,295.326,6.01,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.23,58.35,262.121,5.97,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,16.516,96.582,6.08,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,1.586,117.236,5.74,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.2423,5.0,310.0,6.2,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.2689,5.0,353.0,5.5,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.2709,63.0,615.0,6.4,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.23,5.546,303.319,6.63,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,11.573,89.228,6.26,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.23,4.864,116.289,5.67,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,73.521,286.349,5.91,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.23,309.22,830.511,5.73,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.23,6.288,200.126,5.83,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.2791,9.0,449.0,6.0,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.2477,22.0,506.0,6.4,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.227,3.0,376.0,6.0,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.1887,5.0,446.0,6.1,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.23,59.048,102.874,5.75,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.23,2.58,243.601,5.67,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,46.559,87.782,6.4,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,117.41,356.401,5.81,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.23,7.411,249.94,5.67,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.2622,3.0,258.0,6.2,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.1522,2.0,443.0,6.8,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.2092,5.0,364.0,6.4,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.23,22.076,246.585,5.83,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,4.064,109.765,5.66,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,16.618,362.906,5.6,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.117,5.0,168.0,6.3,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.2257,17.0,165.0,6.0,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.2071,8.0,537.0,6.4,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.18,3.0,432.0,6.8,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.23,36.536,384.507,5.73,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.23,2.131,226.43,5.42,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,4.575,238.08,5.48,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,11.633,139.877,5.83,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.2375,11.0,166.0,6.0,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.2992,5.724,319.033,6.35,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.23,3.651,194.314,5.3,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.23,9.87,182.803,5.16,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.23,5.202,179.515,5.4,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.284,3.127,180.173,5.3,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.23,2.628,232.077,5.46,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.23,2.729,391.297,7.1,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.23,12.503,311.592,6.1,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.2992,10.12,355.5,5.97,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.284,3.59,132.471,5.25,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,2.209,301.55,5.71,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.23,4.043,260.365,5.54,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,5.604,296.064,5.45,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.2375,29.216,262.254,5.49,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.2375,6.337,115.606,5.4,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.2375,13.301,56.972,5.95,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.23,3.568,413.597,5.4,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,310.152,871.853,5.88,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.23,23.928,383.879,6.85,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.2375,8.944,167.854,5.91,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.23,4.137,253.532,5.42,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.2375,6.791,222.928,5.79,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.23,3.053,241.157,5.49,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,2.897,244.155,5.67,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.2518,7.281,332.792,5.51,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.23,1.956,259.377,5.81,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.23,3.33,287.671,5.65,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,4.606,339.985,5.73,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.2518,6.434,201.892,5.53,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.23,4.017,265.52,5.78,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.1679,27.491,227.371,5.58,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.23,5.813,341.582,5.68,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.1679,7.216,147.865,5.88,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.23,2.5,125.395,5.66,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.23,1.986,219.76,5.87,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.23,5.077,300.009,5.63,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.2375,8.71,207.66,6.05,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.23,179.787,1265.87,6.1,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.1679,134.748,293.586,5.75,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.23,3.955,304.478,6.05,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.23,55.127,1567.92,5.78,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.23,2.024,257.222,5.3,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.1679,4.316,100.124,5.63,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.23,4.61,170.349,5.79,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,44.019,469.295,6.05,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.23,3.878,325.439,5.85,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,6.624,324.359,5.53,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.2518,69.078,308.441,5.64,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.23,4.729,145.761,5.45,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.23,4.967,295.142,5.85,9.0341666675,21.5566666675,3.45333333325,wheat,Tadla
0.2518,29.349,163.761,5.8,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.23,3.41,308.844,6.29,9.0341666675,21.5566666675,3.45333333325,wheat,Fès-Meknès
0.1679,6.103,143.495,5.74,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.23,2.567,352.89,6.56,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.23,3.704,212.722,5.58,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.2518,8.098,263.292,7.37,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.2518,22.015,145.07,5.75,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.1679,6.092,92.221,5.95,8.59500000075,23.053333335,3.28833333325,wheat,Gharb
0.23,2.865,220.421,5.5,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.2518,26.587,208.6,7.37,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.2518,12.338,379.67,5.75,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.2375,8.521,199.0,5.7,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.23,3.005,144.093,5.9,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.2518,13.706,264.331,5.75,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.2375,7.424,258.16,5.7,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.23,4.49,378.208,6.67,9.0341666675,21.5566666675,3.45333333325,wheat,Gharb
0.23,2.997,231.413,5.82,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.2518,12.279,327.328,5.75,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
0.23,3.064,211.224,5.47,8.59500000075,23.053333335,3.28833333325,wheat,Tadla
0.23,7.342,181.998,5.79,8.59500000075,23.053333335,3.28833333325,wheat,Fès-Meknès
40.0,72.0,77.0,7.485996067,16.98861173,17.02498456,88.55123143,chickpea,
23.0,72.0,84.0,6.920251378,17.13159126,19.02061277,79.92698081,chickpea,
39.0,58.0,85.0,5.9969320370000005,15.40589717,17.88776475,68.54932919,chickpea,
22.0,72.0,85.0,6.391173589,15.65809214,18.86805647,88.51048983,chickpea,
36.0,67.0,77.0,7.152811172000001,19.56381041,18.36952567,79.26357665,chickpea,
32.0,73.0,81.0,5.988992796000002,15.40312102,20.45078582,92.68373702,chickpea,
58.0,70.0,84.0,6.231049027999999,16.60820843,20.6543203,74.6631118,chickpea,
59.0,70.0,84.0,7.550808267000001,18.74926979,17.3348681,82.61734721,chickpea,
42.0,62.0,75.0,7.010570541,18.90426935,18.17912258,81.84997529,chickpea,
28.0,74.0,81.0,8.753795334,18.30968112,18.01272266,81.98568791,chickpea,
58.0,66.0,79.0,8.718192847000001,19.33470387,20.99373558,93.55280105,chickpea,
43.0,66.0,79.0,7.976607593,15.22538951,19.46233971,74.58565097,chickpea,
58.0,63.0,81.0,6.515499548999999,14.69765308,19.81344531,78.96514709,chickpea,
23.0,62.0,85.0,8.490127142,19.5161216,18.97424756,80.7108745,chickpea,
27.0,62.0,77.0,6.576415562,14.71070537,18.19737048,70.18185181,chickpea,
28.0,72.0,84.0,6.481783042999999,19.18197264,18.72963144,71.58010169,chickpea,
50.0,56.0,76.0,7.966605025,19.8601304,20.99502153,73.50734019,chickpea,
39.0,71.0,84.0,8.140825437,16.39535215,20.28155898,82.52339655,chickpea,
25.0,78.0,76.0,7.228963452,15.7559405,17.48042641,66.96980581,chickpea,
31.0,70.0,77.0,6.492546046,14.32313811,20.88818675,90.46228334,chickpea,
26.0,80.0,83.0,7.528599957000001,16.14565756,17.08498521,71.31007253,chickpea,
25.0,68.0,77.0,7.701446446,15.11279612,20.09340593,85.74904898,chickpea,
31.0,78.0,76.0,8.519975748,14.99927489,17.57212145,89.31050665,chickpea,
60.0,68.0,83.0,6.620900869,18.43475844,19.12065218,85.52950164,chickpea,
59.0,62.0,83.0,8.104396057999999,19.22008229,18.57665902,72.94940441,chickpea,
22.0,67.0,78.0,6.204090835,14.42457525,17.16606398,72.32667516,chickpea,
36.0,65.0,80.0,6.051091339,16.67921616,18.2872007,74.87445574,chickpea,
59.0,60.0,84.0,7.690962337999999,18.66725565,19.03025305,94.70992037,chickpea,
54.0,77.0,85.0,7.8292111439999985,17.0662427,17.141861399999996,83.74606679,chickpea,
43.0,68.0,81.0,6.761599706,17.93253975,17.47809436,78.92060234,chickpea,
28.0,76.0,82.0,6.654425315,14.25803981,20.56601874,83.75937135,chickpea,
42.0,79.0,85.0,6.129533877,15.82069268,17.22385224,76.57580954,chickpea,
32.0,60.0,83.0,8.829273328,19.44225438,19.69141713,91.76071648,chickpea,
22.0,78.0,76.0,8.621662982,19.09172907,17.84851658,76.32470713,chickpea,
31.0,79.0,75.0,8.204862075,16.1074793,18.8202251,89.73119396,chickpea,
28.0,58.0,81.0,6.18042747,16.54314829,17.47500984,93.35034262,chickpea,
57.0,58.0,77.0,7.978996755,17.58406365,18.72649425,81.20176515,chickpea,
49.0,55.0,78.0,7.863113671,16.17772668,18.65580107,81.70769297,chickpea,
46.0,76.0,77.0,6.967843048,19.68538502,18.2356751,83.74879344,chickpea,
54.0,61.0,77.0,6.206582192999999,15.21618225,18.81198127,77.54294240000002,chickpea,
38.0,60.0,76.0,8.868741443,17.80852431,18.65054116,77.92798682,chickpea,
59.0,55.0,79.0,8.766128654,16.89574311,20.36720401,82.2545577,chickpea,
36.0,76.0,75.0,8.736337905,16.63805158,18.38120357,70.52056697,chickpea,
57.0,68.0,81.0,8.081095263,17.30457712,17.17012591,72.78624223,chickpea,
35.0,66.0,81.0,6.138243973,15.77458129,19.37101121,85.24819851,chickpea,
35.0,64.0,78.0,7.496645259,14.27327988,17.92845928,85.37378769,chickpea,
52.0,60.0,79.0,8.380185271,18.23490739,19.45339934,75.6317566,chickpea,
27.0,76.0,83.0,6.289614016,14.92241479,19.12829388,89.61857826,chickpea,
57.0,60.0,84.0,6.586777189,17.26184541,19.1034283,75.49101167,chickpea,
52.0,68.0,78.0,6.89655198,16.96070581,17.48504075,86.05078037,chickpea,
43.0,79.0,79.0,7.8067476560000015,18.98030507,19.40751744,80.25064637,chickpea,
44.0,74.0,85.0,7.150681303,19.63719995,20.18649426,78.26039559,chickpea,
24.0,55.0,78.0,6.64919573,15.15405941,17.30287885,75.57790384,chickpea,
29.0,77.0,75.0,7.778591617999999,15.48083156,17.50361137,72.9446671,chickpea,
20.0,60.0,78.0,6.358740355,14.70085967,18.17234999,90.7760707,chickpea,
56.0,67.0,78.0,8.255450758,16.71826572,17.57445618,77.81891424,chickpea,
37.0,66.0,85.0,6.456148474,18.91295403,20.93175255,78.06910795,chickpea,
49.0,71.0,76.0,6.613072145,17.63879418,19.71098332,85.57925437,chickpea,
59.0,69.0,80.0,8.165359297,17.86754927,19.07937684,69.40619137,chickpea,
20.0,79.0,77.0,7.64867466,16.02542689,18.54988627,76.32565249,chickpea,
24.0,56.0,85.0,6.545888558,17.41333199,18.19903647,80.6405403,chickpea,
51.0,72.0,75.0,7.1042247970000005,14.99451145,18.88852533,80.11133840000002,chickpea,
57.0,73.0,85.0,7.358099622,14.72115044,18.49311205,91.94595352,chickpea,
22.0,64.0,82.0,6.4740245000000005,17.17260319,19.48974337,87.51312796,chickpea,
52.0,73.0,79.0,7.840339388999999,18.74943955,17.25769499,94.00287214,chickpea,
29.0,75.0,75.0,7.064790365,18.71483156,19.62416326,88.4585692,chickpea,
44.0,59.0,78.0,7.599033472,19.85388984,20.67526473,84.78344008,chickpea,
41.0,69.0,82.0,6.715587232000001,16.63294455,20.02381489,68.97806542,chickpea,
52.0,56.0,85.0,6.81712422,14.44228303,20.118744600000007,88.68168643,chickpea,
34.0,76.0,80.0,7.985417393,15.84572566,20.65691793,65.23811143,chickpea,
42.0,74.0,83.0,7.545258424,14.2804191,19.2582557,65.78042032,chickpea,
